week_number,week_start_date,sku_id,sku_name,category,units_sold,unit_price,promo_or_press_flag
16,2026-04-20,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
17,2026-04-27,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
18,2026-05-04,ACC-9982,"Replacement Buckle, Black",Accessory,1,6.0,0
19,2026-05-11,ACC-9982,"Replacement Buckle, Black",Accessory,2,6.0,0
20,2026-05-18,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
21,2026-05-25,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
22,2026-06-01,ACC-9982,"Replacement Buckle, Black",Accessory,1,6.0,0
23,2026-06-08,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
24,2026-06-15,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
25,2026-06-22,ACC-9982,"Replacement Buckle, Black",Accessory,0,6.0,0
26,2026-06-29,ACC-9982,"Replacement Buckle, Black",Accessory,1,6.0,0
1,2026-01-05,APP-2299,Rain Shell,Apparel,13,85.0,0
2,2026-01-12,APP-2299,Rain Shell,Apparel,14,85.0,0
3,2026-01-19,APP-2299,Rain Shell,Apparel,15,85.0,0
4,2026-01-26,APP-2299,Rain Shell,Apparel,16,85.0,0
5,2026-02-02,APP-2299,Rain Shell,Apparel,14,85.0,0
6,2026-02-09,APP-2299,Rain Shell,Apparel,16,85.0,0
7,2026-02-16,APP-2299,Rain Shell,Apparel,15,85.0,0
8,2026-02-23,APP-2299,Rain Shell,Apparel,15,85.0,0
9,2026-03-02,APP-2299,Rain Shell,Apparel,17,85.0,0
10,2026-03-09,APP-2299,Rain Shell,Apparel,12,85.0,0
11,2026-03-16,APP-2299,Rain Shell,Apparel,14,85.0,0
12,2026-03-23,APP-2299,Rain Shell,Apparel,13,85.0,0
13,2026-03-30,APP-2299,Rain Shell,Apparel,12,85.0,0
14,2026-04-06,APP-2299,Rain Shell,Apparel,15,85.0,0
15,2026-04-13,APP-2299,Rain Shell,Apparel,18,85.0,0
16,2026-04-20,APP-2299,Rain Shell,Apparel,16,85.0,0
17,2026-04-27,APP-2299,Rain Shell,Apparel,17,85.0,0
18,2026-05-04,APP-2299,Rain Shell,Apparel,19,85.0,0
19,2026-05-11,APP-2299,Rain Shell,Apparel,20,85.0,0
20,2026-05-18,APP-2299,Rain Shell,Apparel,17,85.0,0
21,2026-05-25,APP-2299,Rain Shell,Apparel,20,85.0,0
22,2026-06-01,APP-2299,Rain Shell,Apparel,18,85.0,0
23,2026-06-08,APP-2299,Rain Shell,Apparel,16,85.0,0
24,2026-06-15,APP-2299,Rain Shell,Apparel,17,85.0,0
25,2026-06-22,APP-2299,Rain Shell,Apparel,15,85.0,0
26,2026-06-29,APP-2299,Rain Shell,Apparel,16,85.0,0
